review_id,platform,review_text_raw,label,label_reason,annotator,annotated_at,store_or_product_name,rating,has_photo,event_flag_raw,reorder_count_raw,notes
km_1124063279-리뷰어-이름-2026-01-25-최근에-딤섬에-실망을-하고-솔직히-별로-안가고-싶었는데-친구가-가자해서-갔어요-근데-맛있어요-왜-딤섬의-여왕인지는-알겠네요-더보기,kakaomap,"최근에 딤섬에 실망을 하고 솔직히 별로 안가고 싶었는데, 친구가 가자해서 갔어요. 근데 맛있어요. 왜 딤섬의 여왕인지는 알겠네요... 더보기",,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2026-01-19-큰-기대를-하지-않고-갔는데-생각보다-아주-맛있게-먹고-왔다-구채교는-적당히-탱글하고-새우맛이-잘-난다-흑백요리사에-나왔던-마라-크림-새우는,kakaomap,큰 기대를 하지 않고 갔는데 생각보다 아주 맛있게 먹고 왔다. 구채교는 적당히 탱글하고 새우맛이 잘 난다. 흑백요리사에 나왔던 마라 크림 새우는 직관적으로 맛있는 맛이다. 매콤 고소하고 몇개는 ... 더보기,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2026-01-02-딤섬-넘나-쏘쏘-그나마-요리랑-식사가-먹을만했어요,kakaomap,딤섬 넘나 쏘쏘... 그나마 요리랑 식사가 먹을만했어요,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2025-12-27-궁금해서-와봤는데-넘-아쉬웠어요-간이-전체적으로-너무-짜고-딤섬은-그래도-괜찮았는데-토마토-탕면,kakaomap,궁금해서 와봤는데................. ㅠ넘 아쉬웠어요 간이 전체적으로 너무 짜고........ 딤섬은 그래도 괜찮았는데 토마토 탕면 꼭 먹으래서 ... 더보기,,,,,티엔미미 강남점,2,1,,,
km_1124063279-리뷰어-이름-2025-10-22-맛은-괜찮아요-계속먹으면-베이스가-같아서-질리긴하지만요-서비스가-최악이에요-밥먹으면서-혼나는-느낌-식당-서버한테-기분맞춰가면서-먹어야-하고,kakaomap,맛은 괜찮아요 계속먹으면 베이스가 같아서 질리긴하지만요 서비스가 최악이에요 밥먹으면서 혼나는 느낌!! 식당 서버한테 기분맞춰가면서 먹어야 하고 궁채 리필해달라니 다떨어저서 찌꺼기 남은거 닸다주고 이것... 더보기,,,,,티엔미미 강남점,1,1,,,
km_1124063279-리뷰어-이름-2025-10-15-걍-굳이-안가도-될-것-같아요-궁금해서-와봤는데-궁금하지-말껄-그랬어요-티엔세트,kakaomap,걍 굳이 안가도 될 것 같아요. 궁금해서 와봤는데 궁금하지 말껄 그랬어요~ #티엔세트,,,,,티엔미미 강남점,2,1,,,
km_1124063279-리뷰어-이름-2025-10-11-현지에서-너무-맛있는-걸-먹고-다녔는지-아니-솔직히-한국에서도-다른-만두집-보다-맛이-없어요,kakaomap,현지에서 너무 맛있는 걸 먹고 다녔는지… 아니 솔직히 한국에서도 다른 만두집 보다 맛이 없어요,,,,,티엔미미 강남점,2,1,,,
km_1124063279-리뷰어-이름-2025-08-21-주차-넉넉하게-넣어줘서-좋아요-딤섬-제외-다-별로임-3명이서-24만원인가-나름-만족-근데-진짜-딤섬말고는-더보기,kakaomap,주차 넉넉하게 넣어줘서 좋아요. 딤섬 제외 다 별로임. 3명이서 24만원인가? 나름 만족 근데 진짜 딤섬말고는... 더보기,,,,,티엔미미 강남점,5,1,,,
km_1124063279-리뷰어-이름-2025-08-08-점바점이라지만-글쎄-티엔미미-세트-기준-남녀2인이-먹어도-매우배부름-양은-후함-더보기,kakaomap,점바점이라지만 글쎄. 티엔미미 세트 기준 남녀2인이 먹어도 매우배부름 양은 후함 ... 더보기,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2025-06-05-얼마전-홍콩에서-딤섬을-먹어서인지-딤섬보다는-요리가-더-맛있게-느껴짐-세트로-시켰는데-음식이-너무-빨리-나와서-힘들었음-티엔세트-미미세트로-섞어,kakaomap,얼마전 홍콩에서 딤섬을 먹어서인지 딤섬보다는 요리가 더 맛있게 느껴짐 세트로 시켰는데 음식이 너무 빨리 나와서 힘들었음 티엔세트 미미세트로 섞어서 시키... 더보기,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2025-06-02-맛있긴-한데-캐치테이블-예약하기-너무-어렵네요-딤섬이-제일-맛있었어요-식사류는,kakaomap,맛있긴 한데 캐치테이블 예약하기 너무 어렵네요. 딤섬이 제일 맛있었어요. 식사류는 …🤔,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2025-04-22-흑백요리사-보고-정지선-셰프님-식당-너무-가보고-싶었는데-운좋게-웨이팅-30분정도-하고-바로-입장했습니다-토마토-더보기,kakaomap,흑백요리사 보고 정지선 셰프님 식당 너무 가보고 싶었는데 운좋게 웨이팅 30분정도 하고 바로 입장했습니다! 토마토... 더보기,,,,,티엔미미 강남점,5,1,,,
km_1124063279-리뷰어-이름-2025-04-14-딤섬이-촉촉한-느낌은-아니라-조금-아쉬웠지만-특이한-딤섬이-많아-색다르고-맛있었어요-특히-바질이-맛있더라구요-딤섬-세트-추천합니다,kakaomap,딤섬이 촉촉한 느낌은 아니라 조금 아쉬웠지만 특이한 딤섬이 많아 색다르고 맛있었어요 특히 바질이 맛있더라구요 ㅎㅎ 딤섬 세트 추천합니다,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2025-04-10-누가-사주면-먹음-메뉴-만옥SET-마라크림새우-흑초이베리코갈비-가지튀김-서-더보기,kakaomap,"😑😑🫥🫥🫥 : 누가 사주면 먹음 메뉴: 만옥SET, 마라크림새우,흑초이베리코갈비, 가지튀김 서... 더보기",,,,,티엔미미 강남점,2,1,,,
km_1124063279-리뷰어-이름-2025-02-27-다른-메뉴들은-그저-그랬는데-마라크림새우가-너무-맛있었음-저거-하나때문에-또-가고싶을-정도-더보기,kakaomap,다른 메뉴들은 그저 그랬는데 마라크림새우가 너무 맛있었음. 저거 하나때문에 또 가고싶을 정도...? ... 더보기,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2025-02-21-1-마라크림새우-튀김-상태-좋고-꽤나-맛있음-웬만한-칠리새우보다-맛있는듯-2-부추새우딤섬-동원-부추창펀딤섬이-더보기,kakaomap,1. 마라크림새우 : 튀김 상태 좋고 꽤나 맛있음. 웬만한 칠리새우보다 맛있는듯 2. 부추새우딤섬: 동원 부추창펀딤섬이... 더보기,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2024-12-28-주말-웨이팅으로-식사했는데-오이무침-정말-맛있어요-딤섬도-적당히-먹을만-했는데-음식에-비해-가격이-높아요,kakaomap,"주말 웨이팅으로 식사했는데, 오이무침 정말 맛있어요! 딤섬도 적당히 먹을만 했는데 음식에 비해 가격이 … 높아요",,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2024-12-15-맛있는데-양-적고-비쌈-한번쯤-가볼만-한듯,kakaomap,맛있는데 양 적고 비쌈 한번쯤 가볼만 한듯,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2024-12-08-유명세로-인해-방문해봄-평일-3시-웨이팅5번해서-5시-입장-세트메뉴외-딤섬-몇개-시켜먹었는데-음식을-거의-더보기,kakaomap,"유명세로 인해 방문해봄. 평일 3시 웨이팅5번해서 5시 입장 세트메뉴외 딤섬 몇개 시켜먹었는데, 음식을 거의 ... 더보기",,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2024-11-24-모든-코스가-맛있습니다,kakaomap,모든 코스가 맛있습니다 !,,,,,티엔미미 강남점,5,1,,,
km_1124063279-리뷰어-이름-2024-11-06-저번에는-줄이-너무-길어서-못-먹었는데-이번엔-더보기,kakaomap,저번에는 줄이 너무 길어서 못 먹었는데 이번엔... 더보기,,,,,티엔미미 강남점,5,1,,,
km_1124063279-리뷰어-이름-2024-10-20-작년에-광화문근처에서-먹었어서-흑백요리사-이후로-또-찾은집인데-웨이팅이-많긴했지만-솔직히-맛이-기대이상이여서-좋았어요-가족이랑-다같이-갔는,kakaomap,"작년에 광화문근처에서 먹었어서 흑백요리사 이후로 또 찾은집인데 웨이팅이 많긴했지만 솔직히 맛이 기대이상이여서.. 좋았어요! 가족이랑 다같이 갔는데 되게 배불리 먹었습니다ㅋㅋ 트러플쇼마이, 어향완... 더보기",,,,,티엔미미 강남점,5,1,,,
km_1124063279-리뷰어-이름-2024-10-14-일요일-8-50분-도착했더니-가까스로-점심-웨이팅-성공-1시반-다돼서-먹음-음식은-전반적으로-단데-딤섬-오이무침-짜사이-맛있고-기억에-남,kakaomap,"일요일 8:50분 도착했더니 가까스로 점심 웨이팅 성공,,1시반 다돼서 먹음. 음식은 전반적으로 단데 딤섬, 오이무침, 짜사이 맛있고 기억에 남음. 둘이서 먹는다면 딤섬세트로도 충분한데 마라크... 더보기",,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2024-10-13-흑백요리사-정지선-셰프-강남점-주말이라-그런지-웨이팅-시작-시간보다-40분-일찍오긴-했으나-늦은편이어서-결국-저녁타임으로-빠짐-아침-7-8시-쯤,kakaomap,흑백요리사 정지선 셰프 강남점 주말이라 그런지 웨이팅 시작 시간보다 40분 일찍오긴 했으나 늦은편이어서 결국 저녁타임으로 빠짐 아침 7-8시 쯤 오신 분들이 점심식사 가능했으니 웨이팅 시... 더보기,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2024-10-10-웨이팅-극악-한번먹어본것으로족함,kakaomap,웨이팅 극악...한번먹어본것으로족함,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2024-10-06-티엔SET-먹었는데-딤섬-맛있고-꿔바로우-제일-맛있었어요-느끼함-1도-없고-냄새도-안나고-맛있는-꿔바로우였음-마늘새우-더보기,kakaomap,티엔SET 먹었는데 딤섬 맛있고 꿔바로우 제일 맛있었어요 느끼함 1도 없고 냄새도 안나고 맛있는 꿔바로우였음 마늘새우... 더보기,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2026-03-11-딤섬의-다양성뿐만-아니라-요리의-완성도-면에서도-훌륭한-선택지였습니다-시그니처인-흑초-이베리코-갈비는-이베리코-특유의-고소함과-흑초-소스의-밸,kakaomap,딤섬의 다양성뿐만 아니라 요리의 완성도 면에서도 훌륭한 선택지였습니다. 시그니처인 흑초 이베리코 갈비는 이베리코 특유의 고소함과 흑초 소스의 밸런스가 완벽해 강렬한 인상을 남겼습니다... 더보기,,,,,티엔미미 강남점,5,1,,,
km_1124063279-리뷰어-이름-2026-03-03-We-went-to-this-restaurant-to-specifically-try-the-various-dumplings-The-xiaolo,kakaomap,"We went to this restaurant to specifically try the various dumplings. The xiaolong bao had a good tasting soup, the tianmimi shaomai had a generous filling, the chives dim sum had nice texture and the black di... 더보기",,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2026-01-28-마라크림새우딤섬-강추,kakaomap,마라크림새우딤섬 강추!,,,,,티엔미미 강남점,5,1,,,
km_1124063279-리뷰어-이름-2026-01-23-잘먹었어요,kakaomap,잘먹었어요,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2026-01-08-주차-가능하고-음식-사진이-예쁘게-나와요-장점-딱-그렇게-두-가지예요,kakaomap,"주차 가능하고, 음식 사진이 예쁘게 나와요. 장점 딱 그렇게 두 가지예요. :)",,,,,티엔미미 강남점,1,1,,,
km_1124063279-리뷰어-이름-2025-12-01-먹을-땐-그냥-그랬지만-막상-뒤돌고보니-생각납니다-마늘-새우찜-이-제일-맛있었어요,kakaomap,먹을 땐 그냥 그랬지만 막상 뒤돌고보니 생각납니다 마늘 새우찜?이 제일 맛있었어요,,,,,티엔미미 강남점,4,1,,,
km_1124063279-리뷰어-이름-2025-11-16-1-입장하자마자-시끄러웠다-테이블이-좁았다-테이블-사이-간격이-좁았다-옆-테이블-대화-소리가-다-들린다-2-음식이-빨리-나왔다-그리,kakaomap,1. 입장하자마자 시끄러웠다. 테이블이 좁았다. 테이블 사이 간격이 좁았다. 옆 테이블 대화 소리가 다 들린다. 2. 음식이 빨리 나왔다. 그리고 거의 한번에 다 나온다. 테이블이 좁아서 빨... 더보기,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2025-10-19-한번쯤-가볼만-한거같아요-또-갈거같지는-않아요,kakaomap,한번쯤 가볼만 한거같아요. 또 갈거같지는 않아요.,,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2025-10-04-맛은-4점인데-예약-웨이팅의-어려움-가격을-고려해서-3점-2명이-가서-단품으로-마늘새우찜-블랙딤섬-날치알새우딤섬-어향가지완자-디저트,kakaomap,"맛은 4점인데 예약/웨이팅의 어려움, 가격을 고려해서 3점.. 2명이 가서 단품으로 마늘새우찜, 블랙딤섬, 날치알새우딤섬, 어향가지완자, 디저트딤섬을 주문했는데 아주 배불렀다. 딤섬 하나 덜... 더보기",,,,,티엔미미 강남점,3,1,,,
km_1124063279-리뷰어-이름-2025-09-21-지선이-누나-바나나-디저트-어떻게-만들었어요-처음-먹어보는-맛인데-너무-맛있습니다-미미-set,kakaomap,지선이 누나 바나나 디저트 어떻게 만들었어요? 처음 먹어보는 맛인데 너무 맛있습니다! 미미 set,,,,,티엔미미 강남점,5,1,,,
km_1414077027-리뷰어-이름-2026-03-04-짜다-하지만-알리오올리오는-담백하니-맛남뇨-경험으로-한-번은-가도-두-번은-안-갈-듯,kakaomap,"짜다 ..!! 하지만 알리오올리오는 담백하니 맛남뇨 경험으로 한 번은 가도 ,, 두 번은 안 갈 듯 !!!",,,,,포노부오노,3,1,,,
km_1414077027-리뷰어-이름-2026-01-26-콜라-뚱캔아님-8천원인걸-알고-가버려서-쩝-콜라-가격이-이정도가-아니었다면-기분좋게-했을-식사도-아-이만큼-남겨먹는구나-싶은,kakaomap,콜라(뚱캔아님) 8천원인걸 알고 가버려서 ㅋㅋ.... 쩝 콜라 가격이 이정도가 아니었다면 기분좋게 했을 식사도 아! 이만큼 남겨먹는구나! 싶은 생각이 머리를 안떠남 ㅠ 맛이요? 맛은 있어요... 더보기,,,,,포노부오노,4,1,,,
km_1414077027-리뷰어-이름-2025-12-20-삼합이-정말-맛있다-오픈키친에서-셰프님-요리하는걸-볼수있어서-만족도가-올라감-근데-바틀-주문-필수-이-가격대는-살짝-의문이-드는,kakaomap,삼합이 정말 맛있다 오픈키친에서 셰프님 요리하는걸 볼수있어서 만족도가 올라감 근데 바틀 주문 필수 + 이 가격대는 살짝 의문이 드는,,,,,포노부오노,5,1,,,
km_1414077027-리뷰어-이름-2025-08-22-맛있는-양식-먹으러-간다-생각하고-가면-만족-특별한걸-기대한다면-별로-양갈비가-제일-맛있어요-다른것들도-다-넘-만족했지만-양갈비는-섹시,kakaomap,맛있는 양식 먹으러 간다 생각하고 가면 만족 특별한걸 기대한다면 별로 양갈비가 제일 맛있어요❤️❤️ 다른것들도 다 넘 만족했지만..양갈비는 섹시한맛,,,,,포노부오노,4,1,,,
km_1414077027-리뷰어-이름-2025-08-21-모든-요리가-맛있어요-민어구이-특히-맛있었고-알리오올리오도-정말-맛있었어요-한-그릇-째로-먹고싶었습니아-같이-추천해준-스페인-알바리,kakaomap,"모든 요리가 맛있어요. 민어구이 특히 맛있었고, 알리오올리오도 정말 맛있었어요. 한 그릇 째로 먹고싶었습니아. 같이 추천해준 스페인 알바리... 더보기",,,,,포노부오노,5,1,,,
km_1414077027-리뷰어-이름-2025-07-30-알리오올리오-너무-기대-이하였고-전체적으로-가격대비-아쉬움이-남음,kakaomap,알리오올리오 너무 기대 이하였고… 전체적으로 가격대비 아쉬움이 남음,,,,,포노부오노,3,1,,,
km_1414077027-리뷰어-이름-2025-05-09-셰프님이야-워낙에-잘-알려지신-분이니까-뭐-딱히-할-말-없고-테이블-담당하면서-전반적으로-업무-맡고있는-남자-직원이-별로예요-묘하게-불친,kakaomap,"셰프님이야 워낙에 잘 알려지신 분이니까 뭐.. 딱히 할 말 없고, 테이블 담당하면서 전반적으로 업무 맡고있는 남자 직원이 별로예요. 묘하게 불친절함. ... 더보기",,,,,포노부오노,4,1,,,
km_1414077027-리뷰어-이름-2025-04-17-유명한-알리오올리오는-물론이고-포노-브레드와-치즈-고기가-진짜-좋았다-쉐프님뿐-아니라-직원들-모두-친절하다,kakaomap,"유명한 알리오올리오는 물론이고, 포노 브레드와 치즈, 고기가 진짜 좋았다. 쉐프님뿐 아니라 직원들 모두 친절하다.",,,,,포노부오노,4,1,,,
km_1414077027-리뷰어-이름-2025-04-08-보통-유명-쉐프님들은-잘-나오지도-않으시던데-여기는-히든-파스타-하나만큼은-꼭-히든천재-쉐프님이-열과-성의를-다해서-요리해주시더라고요-좋은-경,kakaomap,보통 유명 쉐프님들은 잘 나오지도 않으시던데 여기는 히든 파스타 하나만큼은 꼭 히든천재 쉐프님이 열과 성의를 다해서 요리해주시더라고요. 좋은 경험이었습니다. 직원분들이 매우 친절했습니다.,,,,,포노부오노,4,1,,,
km_1414077027-리뷰어-이름-2024-06-16-맛천재-메뉴-하나하나-뻔하지않고-화덕에-구운-빵도-훌륭,kakaomap,맛천재..! 메뉴 하나하나 뻔하지않고 화덕에 구운 빵도 훌륭!!,,,,,포노부오노,5,1,,,
km_1414077027-리뷰어-이름-2024-04-30-가오픈-기간인데도-이렇게-핫할-수가-있다니-모든-음식-다-맛있었고-전문적인-서버분들-덕에-편안한-분위기에서-식사할-수-더보기,kakaomap,"가오픈 기간인데도 이렇게 핫할 수가 있다니.. 모든 음식 다 맛있었고, 전문적인 서버분들 덕에 편안한 분위기에서 식사할 수... 더보기",,,,,포노부오노,5,1,,,
km_1414077027-리뷰어-이름-2025-11-25-민어구이는-간이-쎘지만-진짜-유럽-식당에서-먹는-생선요리같았어용-알리오올리오는-너무-기대해서인지-기대만큼은-아니지만-면-익힘-정도가-너무-좋았고,kakaomap,민어구이는 간이 쎘지만 진짜 유럽 식당에서 먹는 생선요리같았어용 알리오올리오는 너무 기대해서인지 기대만큼은 아니지만 면 익힘 정도가 너무 좋았고요... 더보기,,,,,포노부오노,4,1,,,
km_1414077027-리뷰어-이름-2025-10-13-후기에-남자직원-불친절하다는-얘기가-너무-많아서-취소했다가-결국-다시-예약해서-갔는데-그만-더보기,kakaomap,후기에 남자직원 불친절하다는 얘기가 너무 많아서 취소했다가 결국 다시 예약해서 갔는데 그만... 더보기,,,,,포노부오노,5,1,,,
km_1414077027-리뷰어-이름-2025-05-13-캐치테이블에-있는-팩트만-올렸는데-사실이-아니라고-댓글을-블라인드-처리하는-곳,kakaomap,캐치테이블에 있는 팩트만 올렸는데 사실이 아니라고 댓글을 블라인드 처리하는 곳,,,,,포노부오노,1,1,,,
km_1414077027-리뷰어-이름-2024-11-19-너무-기대해서-그런지-그냥-괜찮은-레스토랑이라고-생각하고-가시면-더-좋을-것-같아요-더보기,kakaomap,너무 기대해서 그런지..! 그냥 괜찮은 레스토랑이라고 생각하고 가시면 더 좋을 것 같아요! ... 더보기,,,,,포노부오노,4,1,,,
km_1414077027-리뷰어-이름-2026-02-02-이-레스토랑을-고민한다면-도움되길바람-홀은-생각보다-작고-더보기,kakaomap,이 레스토랑을 고민한다면 도움되길바람 홀은 생각보다 작고 ... 더보기,,,,,포노부오노,2,0,,,
km_1414077027-리뷰어-이름-2026-01-06-너무-기대를-하고-갔나-가격과-명성-대비-너무-무난한-맛-그리고-알리올리오도-셰프님이-직접-해주신다고-해서-그-더보기,kakaomap,너무 기대를 하고 갔나... 가격과 명성 대비 너무 무난한 맛... 그리고 알리올리오도 셰프님이 직접 해주신다고 해서 그... 더보기,,,,,포노부오노,3,0,,,
km_1414077027-리뷰어-이름-2025-08-31-불친절한-남자직원-덕분에-망쳐버린-식사-본인이-실수해놓고-사과-한마디-없이-레스토랑에-영수증-첨부해서-손해배상-청구하라고-함-사과-한마디-안하,kakaomap,불친절한 남자직원 덕분에 망쳐버린 식사 본인이 실수해놓고 사과 한마디 없이 레스토랑에 영수증 첨부해서 손해배상 청구하라고 함. 사과 한마디 안하길래 왜... 더보기,,,,,포노부오노,1,0,,,
km_1414077027-리뷰어-이름-2025-08-18-음식은그냥저냥먹을만합니다-서비스는그닥,kakaomap,음식은그냥저냥먹을만합니다 서비스는그닥..,,,,,포노부오노,5,0,,,
km_1414077027-리뷰어-이름-2025-08-05-삼합이-진짜-맛있었어요-아-또-먹고-싶다-사실-알료올료를-제일-기대하고-갔었는데-기대가-넘-컸던건지-제일-실망스러웠어-더보기,kakaomap,"삼합이 진짜 맛있었어요. 아 또 먹고 싶다. 사실 알료올료를 제일 기대하고 갔었는데, 기대가 넘 컸던건지 제일 실망스러웠어... 더보기",,,,,포노부오노,4,0,,,
km_1414077027-리뷰어-이름-2025-07-20-작년말에-갔었는데-요리-여러가지-시켰고-알리오올리오-만큼은-정말-기대했지만-알리오올리오가-제일-실망스러웠음-개짬-우리테이블만-그런건지-모르,kakaomap,작년말에 갔었는데 요리 여러가지 시켰고 알리오올리오 만큼은 정말 기대했지만 알리오올리오가 제일 실망스러웠음... 개짬 우리테이블만 그런건지 모르겠지만 짜서 4명이서 이게 맞나... 더보기,,,,,포노부오노,2,0,,,
km_1414077027-리뷰어-이름-2025-05-23-일단-최악은-친절한-듯-보이는데-여러모로-거슬리는-남자-직원-서빙-왼손으로는-손님-머리-위에-플레이트-위치-더보기,kakaomap,일단 최악은 친절한 듯 보이는데 여러모로 거슬리는 남자 직원 서빙 (왼손으로는 손님 머리 위에 플레이트 위치... 더보기,,,,,포노부오노,1,0,,,
km_1414077027-리뷰어-이름-2025-02-04-여러-음식을-먹었는데-유독-맛있다고-느꼈던-메뉴는-홍새우구이-웅피조개링귀니-스트라차텔라,kakaomap,"여러 음식을 먹었는데 유독 맛있다고 느꼈던 메뉴는 홍새우구이, 웅피조개링귀니, 스트라차텔라💗",,,,,포노부오노,5,0,,,
km_1414077027-리뷰어-이름-2024-10-12-너무-기대했나-개별론데,kakaomap,너무 기대했나?개별론데,,,,,포노부오노,1,0,,,
km_1414077027-리뷰어-이름-2024-10-09-조만간-알리오-올리오-조지러-가겠습니다,kakaomap,조만간 알리오 올리오 조지러 가겠습니다.,,,,,포노부오노,5,0,,,
km_1414077027-리뷰어-이름-2024-10-03-알리올리오와-도미요리-시켜-먹었는데-맛이-차원이-다름-강추,kakaomap,알리올리오와 도미요리 시켜 먹었는데 맛이 차원이 다름. 강추!,,,,,포노부오노,5,0,,,
km_1414077027-리뷰어-이름-2024-09-28-알리오올리오-3만원,kakaomap,알리오올리오 3만원?,,,,,포노부오노,1,0,,,
km_1414077027-리뷰어-이름-2024-09-23-조만간-알리오를-획득하러,kakaomap,조만간 알리오를 획득하러,,,,,포노부오노,5,0,,,
km_1414077027-리뷰어-이름-2024-09-19-기다려라-히든천재님-꼭-맛보러-가보겠습니다,kakaomap,기다려라 히든천재님 꼭 맛보러 가보겠습니다.,,,,,포노부오노,5,0,,,
km_1427899355-리뷰어-이름-2024-10-31-여기는-무조건-와야댐-이제-장호준쉐프-유명해지기전부터듀-예약힘들엇는데-코스-하나하나가-빠-더보기,kakaomap,여기는 무조건 와야댐 이제 장호준쉐프 유명해지기전부터듀 예약힘들엇는데 코스 하나하나가 빠... 더보기,,,,,네기라이브,5,1,,,
km_1427899355-리뷰어-이름-2025-06-14-런치식사했습니다-사장님-정말-친절하세요-손님에게-미소를-잃지않는-모습을-보고-이런저런-생각이-들었어요-식사전주에는-주차장-공사로인해-발렛이,kakaomap,런치식사했습니다. 사장님 정말 친절하세요 손님에게 미소를 잃지않는 모습을 보고 이런저런 생각이 들었어요. 식사전주에는 주차장 공사로인해 발렛이 되지않아서 식사때는 근처 주차장에 주차하... 더보기,,,,,네기라이브,4,1,,,
km_1427899355-리뷰어-이름-2024-07-24-최고,kakaomap,최고,,,,,네기라이브,5,1,,,
km_1427899355-리뷰어-이름-2023-11-03-평일-런치-갔습니다-전갱이초절임-전갱이는-맛있는데-소스에서-특유의-향이남-차왕-더보기,kakaomap,평일 런치 갔습니다! 전갱이초절임: 전갱이는 맛있는데 소스에서 특유의 향이남. 차왕... 더보기,,,,,네기라이브,3,1,,,
km_1427899355-리뷰어-이름-2025-12-21-매우-비싸다고-생각하지만-그래도-한번쯤은-가볼만하다,kakaomap,매우 비싸다고 생각하지만… 그래도 한번쯤은 가볼만하다,,,,,네기라이브,5,0,,,
km_1427899355-리뷰어-이름-2025-10-11-맛도-너무-훌륭하고-다들-친절하시고-분위기도-좋음-재방문의사-10000,kakaomap,맛도 너무 훌륭하고 다들 친절하시고 분위기도 좋음. 재방문의사 10000%,,,,,네기라이브,5,0,,,
km_1427899355-리뷰어-이름-2025-08-04-예약하기-힘들지만-너무-맛있습니다,kakaomap,예약하기 힘들지만 너무 맛있습니다!,,,,,네기라이브,5,0,,,
km_1427899355-리뷰어-이름-2025-07-19-요리의-절정-게를-어떻게-먹는지-몰라서-무엇이-맛있고-없는지의-기준은-솔직히-없습니다-하지만-다-입맛에-정말-잘-맞았습니다-다양한-방,kakaomap,"🦀 요리의 절정! 게를 어떻게 먹는지 몰라서, 무엇이 맛있고 없는지의 기준은 솔직히 없습니다. 하지만 다 입맛에 정말 잘 맞았습니다. 다양한 방법으로 게를 먹을 수 있다는 정서적 만족감...? 충만한 경험을 했다 생각합니다.",,,,,네기라이브,5,0,,,
km_1427899355-리뷰어-이름-2025-01-29-맛있어요-개인적으로-해상물-물러서-잘못먹는편인데-바닥까지-싹싹-긁어먹었어요,kakaomap,맛있어요. 개인적으로 해상물 물러서 잘못먹는편인데 바닥까지 싹싹 긁어먹었어요.,,,,,네기라이브,5,0,,,
km_1427899355-리뷰어-이름-2024-05-04-갑각류-오마카세라니-흔치-않고-너무-좋았고-직원들도-친절했어요-예약이-힘든게-단점이지만,kakaomap,갑각류 오마카세라니 흔치 않고 너무 좋았고 직원들도 친절했어요! 예약이 힘든게 단점이지만…,,,,,네기라이브,5,0,,,
km_15629433-리뷰어-이름-2026-02-27-총점-4-5-맛-4-5-분위기-4-5-부들부들한-배추전과-막걸리의-조합이-생각날때면-항상-떠올리는-가게-처음-더보기,kakaomap,총점 : 4.5 맛 : 4.5 분위기 : 4.5 부들부들한 배추전과 막걸리의 조합이 생각날때면 항상 떠올리는 가게. 처음... 더보기,,,,,안동집,5,1,,,
km_15629433-리뷰어-이름-2026-01-24-국수는-생각한거-보다-면빼고-평범한-배추전은-애가-맛있어-하네요-수육은-맛있어요-중요한건-와이프-더보기,kakaomap,국수는 생각한거 보다 면빼고 평범한… 배추전은 애가 맛있어 하네요.. 수육은 맛있어요~! 중요한건 와이프... 더보기,,,,,안동집,2,1,,,
km_15629433-리뷰어-이름-2025-12-27-칼국수나-잔치국수와는-조금-다른-계열의-맛입니다,kakaomap,칼국수나 잔치국수와는 조금 다른 계열의 맛입니다,,,,,안동집,3,1,,,
km_15629433-리뷰어-이름-2025-09-07-기다리다-나온-곳-장사-이렇게-하지-마세요,kakaomap,기다리다 나온 곳. 장사 이렇게 하지 마세요,,,,,안동집,1,1,,,
km_15629433-리뷰어-이름-2025-07-23-수육은-맛있음-멸치-비린내-국수는-비추-배추전-10000원-어이-없음-한번은-먹겠지만-재-방문은-안-할,kakaomap,수육은 맛있음 멸치 비린내 국수는 비추 배추전 10000원 어이 없음 한번은 먹겠지만 재 방문은 안 할,,,,,안동집,2,1,,,
km_15629433-리뷰어-이름-2025-06-12-이-맛은-인생에-단-한-번이면-충분합니다-여러분-흑백요리사라-맛있을거라는-생각은-버려주세요-더보기,kakaomap,🍽️ 이 맛은… 인생에 단 한 번이면 충분합니다. 여러분! 흑백요리사라 맛있을거라는 생각은 버려주세요.... 더보기,,,,,안동집,2,1,,,
